Customer ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score_Total,Segmento,Customer Name,Customer Age,Gender,Churn
323,246,3,7726,2,1,1,4,Clientes Dormidos / En Riesgo,Robert Boyd,63,Male,0
324,1,5,13370,3,2,2,7,Leales y Activos,Mr. Gabriel Smith,21,Male,0
325,434,8,23078,1,3,3,7,Leales y Activos,Johnny Harding,64,Female,0
326,170,5,13314,2,2,2,6,Leales y Activos,Miguel Santana,18,Female,1
327,42,6,18548,3,2,3,8,Campeones / VIP,Matthew Yang,52,Male,0
328,392,6,9666,1,2,1,4,Clientes Dormidos / En Riesgo,Jaime Johnson,65,Male,0
329,582,8,28031,1,3,3,7,Leales y Activos,Brittany Todd,25,Male,0
330,383,9,26298,1,3,3,7,Leales y Activos,Ashley Hodges,28,Male,0
331,294,5,14475,1,2,2,5,Leales y Activos,Michael Dennis,26,Female,0
332,21,6,16503,3,2,3,8,Campeones / VIP,Miss Lindsay Paul MD,48,Female,0
333,142,4,11409,2,1,2,5,Leales y Activos,Jennifer Lucas,18,Male,0
334,81,5,9034,3,2,1,6,Leales y Activos,David Henry,38,Female,0
335,134,6,20173,2,2,3,7,Leales y Activos,Megan Vaughn,58,Male,1
336,879,2,5454,1,1,1,3,Clientes Dormidos / En Riesgo,Michael Farley,32,Male,0
337,127,4,11645,2,1,2,5,Leales y Activos,Darius Le,32,Male,0
338,75,4,8926,3,1,1,5,Leales y Activos,Shawn Fletcher,25,Female,1
339,151,5,16131,2,2,3,7,Leales y Activos,Kenneth Frazier,19,Female,0
340,28,10,33669,3,3,3,9,Campeones / VIP,Kaitlyn Madden,39,Female,0
341,455,5,7945,1,2,1,4,Clientes Dormidos / En Riesgo,Douglas Marshall,65,Female,0
342,106,10,28585,3,3,3,9,Campeones / VIP,Martin Farrell,32,Female,0
343,526,5,11403,1,2,2,5,Leales y Activos,Thomas Miller,65,Male,1
344,503,7,17832,1,3,3,7,Leales y Activos,Ashley Lee,37,Male,0
345,1,7,13967,3,3,2,8,Campeones / VIP,Zachary Carey,33,Male,0
346,77,5,14283,3,2,2,7,Leales y Activos,Rachael Miller,18,Female,0
347,161,6,17563,2,2,3,7,Leales y Activos,Christine Johnson,65,Male,1
348,185,9,25727,2,3,3,8,Campeones / VIP,David Blanchard,67,Female,0
349,250,4,13096,2,1,2,5,Leales y Activos,Briana Castro,30,Male,1
350,377,5,16661,1,2,3,6,Leales y Activos,Anthony Gibbs,49,Male,0
351,237,8,17230,2,3,3,8,Campeones / VIP,Michael Gilbert,26,Female,0
352,336,3,6959,1,1,1,3,Clientes Dormidos / En Riesgo,Tammy Best,35,Female,0
353,73,7,19498,3,3,3,9,Campeones / VIP,Jessica Gardner,33,Female,1
354,221,4,16174,2,1,3,6,Leales y Activos,Angel Davis,59,Female,0
355,284,3,7767,2,1,1,4,Clientes Dormidos / En Riesgo,David Cochran,41,Female,0
356,471,4,11498,1,1,2,4,Clientes Dormidos / En Riesgo,Corey Davis,35,Female,0
357,264,6,22995,2,2,3,7,Leales y Activos,Charles Mueller,36,Male,0
358,31,4,13566,3,1,2,6,Leales y Activos,Caroline King,61,Male,0
359,219,5,16589,2,2,3,7,Leales y Activos,Jerry Wilson,29,Male,0
360,28,5,10562,3,2,2,7,Leales y Activos,Christina Smith,35,Male,0
361,31,3,6893,3,1,1,5,Leales y Activos,Stephen Lawson,28,Female,1
362,1293,1,4964,1,1,1,3,Clientes Dormidos / En Riesgo,Christina White,20,Male,0
363,64,5,14543,3,2,2,7,Leales y Activos,David Fritz,67,Male,0
364,85,6,14827,3,2,2,7,Leales y Activos,Kevin Carter,57,Male,0
365,535,3,7992,1,1,1,3,Clientes Dormidos / En Riesgo,Nicole Warren,56,Male,0
366,476,2,3288,1,1,1,3,Clientes Dormidos / En Riesgo,Natasha Gibson,51,Male,1
367,95,3,8455,3,1,1,5,Leales y Activos,Eric Kramer,65,Male,0
368,512,2,2052,1,1,1,3,Clientes Dormidos / En Riesgo,Christopher Henderson,69,Female,0
369,88,4,12817,3,1,2,6,Leales y Activos,Teresa Benitez,21,Male,0
370,154,6,14914,2,2,2,6,Leales y Activos,Claire York,28,Male,0
371,437,5,10024,1,2,1,4,Clientes Dormidos / En Riesgo,Nichole Owens,36,Male,0
372,234,5,14200,2,2,2,6,Leales y Activos,Rodney Kennedy,39,Female,0
373,1119,2,7553,1,1,1,3,Clientes Dormidos / En Riesgo,Ronald Gray,31,Female,0
374,5,7,25461,3,3,3,9,Campeones / VIP,Nicholas Huff,50,Female,0
375,481,4,12176,1,1,2,4,Clientes Dormidos / En Riesgo,Christopher Higgins,67,Male,0
376,129,7,24007,2,3,3,8,Campeones / VIP,Christopher Delgado,54,Male,0
377,36,6,15264,3,2,2,7,Leales y Activos,Jessica Robinson,19,Female,0
378,741,3,10739,1,1,2,4,Clientes Dormidos / En Riesgo,Christopher Robinson,63,Male,0
379,431,3,13401,1,1,2,4,Clientes Dormidos / En Riesgo,Steven Hartman,60,Male,0
380,50,4,12376,3,1,2,6,Leales y Activos,Jacob Arias,37,Male,1
381,131,4,10658,2,1,2,5,Leales y Activos,Sandra Jones,63,Female,0
382,81,3,6765,3,1,1,5,Leales y Activos,Ashley Mason,66,Male,0
383,156,4,10593,2,1,2,5,Leales y Activos,Brian Harris,44,Female,0
384,88,6,14018,3,2,2,7,Leales y Activos,Denise Williams,48,Male,0
385,247,6,16038,2,2,2,6,Leales y Activos,Jonathon Gonzalez,36,Male,1
386,74,5,11103,3,2,2,7,Leales y Activos,David Watson,49,Male,1
387,142,3,6514,2,1,1,4,Clientes Dormidos / En Riesgo,Brian Brown,34,Male,0
388,104,4,15756,3,1,2,6,Leales y Activos,Patrick Price,56,Female,0
389,21,5,11814,3,2,2,7,Leales y Activos,Christopher Hansen,36,Female,0
390,169,3,13721,2,1,2,5,Leales y Activos,Debra Burns,34,Male,0
391,441,5,12602,1,2,2,5,Leales y Activos,Chris Lee,46,Male,1
392,198,4,10354,2,1,2,5,Leales y Activos,Mary Molina,25,Female,1
393,294,5,11362,1,2,2,5,Leales y Activos,Brandon Cross,26,Male,0
394,616,5,13415,1,2,2,5,Leales y Activos,Tina Allen,42,Male,0
395,226,2,4099,2,1,1,4,Clientes Dormidos / En Riesgo,Michaela Cain,69,Male,0
396,836,5,23468,1,2,3,6,Leales y Activos,Maria Sosa,68,Female,1
397,295,6,9519,1,2,1,4,Clientes Dormidos / En Riesgo,Jesse Garcia,24,Male,0
398,68,6,17712,3,2,3,8,Campeones / VIP,Raymond Sanchez,48,Female,1
399,420,4,13606,1,1,2,4,Clientes Dormidos / En Riesgo,Kristin Harris,39,Female,1
400,24,8,26338,3,3,3,9,Campeones / VIP,Janice Evans,35,Female,0
401,71,8,13078,3,3,2,8,Campeones / VIP,Jeremy Noble,36,Female,1
402,38,9,24017,3,3,3,9,Campeones / VIP,Paul Brady,59,Male,0
403,298,6,25165,1,2,3,6,Leales y Activos,Travis Burgess,70,Male,1
404,92,7,16247,3,3,3,9,Campeones / VIP,Thomas Sanchez,38,Male,0
405,142,2,4577,2,1,1,4,Clientes Dormidos / En Riesgo,Matthew Wise,35,Male,1
406,386,8,16833,1,3,3,7,Leales y Activos,Desiree Diaz,28,Female,0
407,340,2,2780,1,1,1,3,Clientes Dormidos / En Riesgo,Desiree Schmidt,57,Female,0
408,456,4,17312,1,1,3,5,Leales y Activos,Maria Reyes,65,Male,0
409,62,9,25320,3,3,3,9,Campeones / VIP,Charles Lane,19,Female,0
410,790,1,403,1,1,1,3,Clientes Dormidos / En Riesgo,Hannah Wagner,21,Female,0
411,223,8,20561,2,3,3,8,Campeones / VIP,Matthew Lee,23,Female,0
412,50,7,17208,3,3,3,9,Campeones / VIP,Brittany Wilson,44,Female,0
413,49,3,8600,3,1,1,5,Leales y Activos,Mariah Mcdonald,29,Female,1
414,36,2,7889,3,1,1,5,Leales y Activos,Megan Hall,21,Male,0
415,896,2,1945,1,1,1,3,Clientes Dormidos / En Riesgo,Andrew Haas,20,Female,0
416,324,3,9715,1,1,1,3,Clientes Dormidos / En Riesgo,Scott Landry,48,Female,0
417,52,4,8980,3,1,1,5,Leales y Activos,Barry Lamb,20,Male,0
418,59,4,12685,3,1,2,6,Leales y Activos,Melissa Freeman,30,Male,1
419,84,5,10255,3,2,2,7,Leales y Activos,Jamie Livingston,44,Male,0
420,459,5,16320,1,2,3,6,Leales y Activos,Eugene Acosta,45,Male,0
421,76,6,15303,3,2,2,7,Leales y Activos,Tamara Williams,65,Male,0
422,548,5,11972,1,2,2,5,Leales y Activos,Marvin Bender,69,Female,0
423,670,3,10081,1,1,1,3,Clientes Dormidos / En Riesgo,David Williams,28,Male,0
424,619,5,14366,1,2,2,5,Leales y Activos,Patricia Valentine,21,Female,0
425,62,5,12512,3,2,2,7,Leales y Activos,Troy Morrison,20,Female,0
426,180,4,10239,2,1,2,5,Leales y Activos,Michael Williams,45,Male,0
427,137,5,14494,2,2,2,6,Leales y Activos,Tami Williamson,59,Female,0
428,339,7,16117,1,3,2,6,Leales y Activos,Christopher Frey,27,Male,0
429,19,4,5807,3,1,1,5,Leales y Activos,Douglas Rodriguez,31,Male,0
430,920,3,6081,1,1,1,3,Clientes Dormidos / En Riesgo,Barbara Bennett,54,Female,0
431,1,5,14957,3,2,2,7,Leales y Activos,Christine Brown,34,Male,1
432,145,8,26191,2,3,3,8,Campeones / VIP,Matthew Campbell,67,Female,0
433,596,2,1998,1,1,1,3,Clientes Dormidos / En Riesgo,James Robinson,49,Male,0
434,30,7,13228,3,3,2,8,Campeones / VIP,Eric Meyer,36,Male,0
435,18,7,16171,3,3,3,9,Campeones / VIP,Howard Russell,48,Female,0
436,102,3,6221,3,1,1,5,Leales y Activos,David King,50,Female,0
437,657,3,8776,1,1,1,3,Clientes Dormidos / En Riesgo,Samantha Davenport,28,Male,0
438,76,4,10803,3,1,2,6,Leales y Activos,Danielle Sherman,27,Female,0
439,316,3,4115,1,1,1,3,Clientes Dormidos / En Riesgo,Dr. Lauren Taylor MD,24,Female,0
440,405,5,15615,1,2,2,5,Leales y Activos,Paul Reilly,37,Female,0
441,217,5,9936,2,2,1,5,Leales y Activos,Mary Mullins,31,Female,0
442,331,3,12032,1,1,2,4,Clientes Dormidos / En Riesgo,Nicole Wyatt,67,Female,1
443,410,5,17189,1,2,3,6,Leales y Activos,Mason Perez,23,Female,0
444,100,6,10788,3,2,2,7,Leales y Activos,Cynthia Mccarty,44,Female,0
445,514,5,9444,1,2,1,4,Clientes Dormidos / En Riesgo,Helen Harper,43,Female,0
446,47,7,24805,3,3,3,9,Campeones / VIP,Matthew Bowers,54,Female,0
447,536,2,3811,1,1,1,3,Clientes Dormidos / En Riesgo,Katherine Whitaker,38,Male,0
448,111,3,7644,2,1,1,4,Clientes Dormidos / En Riesgo,Antonio Molina,39,Female,0
449,94,5,10076,3,2,1,6,Leales y Activos,Ryan Hunter,18,Female,0
450,406,8,23219,1,3,3,7,Leales y Activos,Jessica Hunt,60,Female,0
451,90,6,13573,3,2,2,7,Leales y Activos,Karen Morgan,63,Female,0
452,22,7,20587,3,3,3,9,Campeones / VIP,Danny Morris,63,Male,0
453,391,4,10823,1,1,2,4,Clientes Dormidos / En Riesgo,Eric Roach,37,Male,0
454,425,5,17685,1,2,3,6,Leales y Activos,Michael Mckinney,37,Male,1
455,116,4,15020,2,1,2,5,Leales y Activos,Dr. Nicholas Jones,47,Female,0
456,230,2,9083,2,1,1,4,Clientes Dormidos / En Riesgo,Keith Ryan,19,Male,0
457,132,5,16123,2,2,3,7,Leales y Activos,Robert Young,34,Male,0
458,74,3,6910,3,1,1,5,Leales y Activos,Eric Mason,40,Male,1
459,412,4,15600,1,1,2,4,Clientes Dormidos / En Riesgo,Evelyn Morris,36,Male,1
460,15,8,27338,3,3,3,9,Campeones / VIP,Anthony Hunter,19,Female,0
461,23,3,12787,3,1,2,6,Leales y Activos,Theresa Hunt,70,Female,0
462,38,7,23295,3,3,3,9,Campeones / VIP,Jason Jackson,48,Female,0
463,377,4,12341,1,1,2,4,Clientes Dormidos / En Riesgo,Jordan Coleman,26,Male,1
464,122,4,11431,2,1,2,5,Leales y Activos,Danny Phillips,38,Female,1
465,959,3,9020,1,1,1,3,Clientes Dormidos / En Riesgo,Kevin Glover,28,Male,0
466,791,3,8184,1,1,1,3,Clientes Dormidos / En Riesgo,Rebecca Vazquez,64,Male,1
467,7,5,20572,3,2,3,8,Campeones / VIP,Jose Smith,61,Female,0
468,252,5,13542,2,2,2,6,Leales y Activos,Chelsea Moore,39,Female,0
469,615,6,19161,1,2,3,6,Leales y Activos,Henry Cook,33,Male,0
470,155,4,16199,2,1,3,6,Leales y Activos,Rachel Harris,45,Male,0
471,87,7,18896,3,3,3,9,Campeones / VIP,John Powell,63,Female,0
472,105,5,13059,3,2,2,7,Leales y Activos,Collin Becker,38,Female,0
473,364,6,8736,1,2,1,4,Clientes Dormidos / En Riesgo,Laura Zimmerman,49,Female,0
474,283,6,19227,2,2,3,7,Leales y Activos,Justin Banks,46,Female,0
475,175,2,5688,2,1,1,4,Clientes Dormidos / En Riesgo,Daniel Kelly,67,Male,0
476,51,2,8451,3,1,1,5,Leales y Activos,Ryan Hunter,19,Male,0
477,191,2,7924,2,1,1,4,Clientes Dormidos / En Riesgo,Traci Henderson,29,Female,1
478,791,4,14545,1,1,2,4,Clientes Dormidos / En Riesgo,Danielle Rodriguez,42,Female,0
479,617,3,6495,1,1,1,3,Clientes Dormidos / En Riesgo,Susan Cohen,46,Female,1
480,1,3,8069,3,1,1,5,Leales y Activos,Pamela Guzman,54,Male,0
481,243,5,14978,2,2,2,6,Leales y Activos,Alexander Bryant,50,Female,0
482,168,6,13719,2,2,2,6,Leales y Activos,Renee Ramirez,68,Male,0
483,301,8,17229,1,3,3,7,Leales y Activos,Cynthia Maddox,32,Female,1
484,273,7,18909,2,3,3,8,Campeones / VIP,Jack Montgomery,63,Male,0
485,243,8,28080,2,3,3,8,Campeones / VIP,Levi Dixon,64,Male,1
486,28,10,19650,3,3,3,9,Campeones / VIP,Jordan Chambers,21,Male,1
487,863,2,2939,1,1,1,3,Clientes Dormidos / En Riesgo,William Moore,18,Male,0
488,234,8,24331,2,3,3,8,Campeones / VIP,Richard Padilla,41,Female,0
489,371,8,12838,1,3,2,6,Leales y Activos,Adrienne Schwartz,47,Female,0
490,673,4,13731,1,1,2,4,Clientes Dormidos / En Riesgo,Hannah Patel,57,Male,0
491,431,4,9545,1,1,1,3,Clientes Dormidos / En Riesgo,David Mccarthy,20,Female,1
492,60,8,25356,3,3,3,9,Campeones / VIP,Justin Nelson,25,Male,0
493,206,8,16629,2,3,3,8,Campeones / VIP,Edward Wilkinson Jr.,42,Male,0
494,475,2,2492,1,1,1,3,Clientes Dormidos / En Riesgo,Eric Krause,35,Male,0
495,154,4,9602,2,1,1,4,Clientes Dormidos / En Riesgo,Christopher Petersen,30,Female,0
496,306,4,5841,1,1,1,3,Clientes Dormidos / En Riesgo,Tammy Ferguson,23,Male,0
497,118,9,23974,2,3,3,8,Campeones / VIP,Heidi Terry,64,Male,0
498,238,3,8942,2,1,1,4,Clientes Dormidos / En Riesgo,Sonia Ramos,52,Male,0
499,47,8,19534,3,3,3,9,Campeones / VIP,Gloria Terrell,32,Male,0
500,53,5,12219,3,2,2,7,Leales y Activos,Elizabeth Moon,33,Female,0
501,511,3,8163,1,1,1,3,Clientes Dormidos / En Riesgo,Andrea Haynes,25,Male,0
502,129,4,9516,2,1,1,4,Clientes Dormidos / En Riesgo,Jeffrey Zimmerman,19,Female,0
503,55,7,20118,3,3,3,9,Campeones / VIP,Mark Johnson,43,Male,0
504,418,5,13779,1,2,2,5,Leales y Activos,Erik Brewer,30,Male,0
505,43,10,22835,3,3,3,9,Campeones / VIP,Emily Reynolds,38,Female,0
506,452,5,8562,1,2,1,4,Clientes Dormidos / En Riesgo,Kendra Hayes,56,Female,0
507,778,5,15061,1,2,2,5,Leales y Activos,Jennifer Wallace,51,Male,0
508,258,4,13208,2,1,2,5,Leales y Activos,John Trujillo DDS,63,Female,0
509,621,3,6070,1,1,1,3,Clientes Dormidos / En Riesgo,Douglas Baker,42,Male,0
510,427,7,24241,1,3,3,7,Leales y Activos,Dr. Tina White,70,Male,0
511,189,5,11152,2,2,2,6,Leales y Activos,Elizabeth Ayala,34,Female,0
512,614,1,3132,1,1,1,3,Clientes Dormidos / En Riesgo,Darius Weber,30,Female,0
513,3,5,16829,3,2,3,8,Campeones / VIP,Holly Mendoza,55,Female,0
514,199,3,4187,2,1,1,4,Clientes Dormidos / En Riesgo,Carrie Smith,57,Male,0
515,309,3,9660,1,1,1,3,Clientes Dormidos / En Riesgo,David Smith,58,Female,0
516,39,6,17779,3,2,3,8,Campeones / VIP,Evan Arias,35,Male,1
517,145,4,6503,2,1,1,4,Clientes Dormidos / En Riesgo,Barbara Gonzales,70,Male,1
518,465,7,10743,1,3,2,6,Leales y Activos,Justin Hutchinson,41,Female,0
519,338,4,11017,1,1,2,4,Clientes Dormidos / En Riesgo,Anthony Gates,57,Female,0
520,301,4,5842,1,1,1,3,Clientes Dormidos / En Riesgo,Lindsey Williams,23,Male,0
521,176,5,10191,2,2,1,5,Leales y Activos,Julie Cowan,30,Female,0
522,374,5,13158,1,2,2,5,Leales y Activos,Christine Allen,64,Male,0
523,829,5,16482,1,2,3,6,Leales y Activos,Steven Parks,66,Male,0
524,41,7,16168,3,3,3,9,Campeones / VIP,James Moore,43,Female,0
525,162,5,12543,2,2,2,6,Leales y Activos,Sarah Hicks,47,Female,0
526,9,8,22053,3,3,3,9,Campeones / VIP,Kevin Christian,42,Male,0
527,170,6,18623,2,2,3,7,Leales y Activos,Katherine Hayes,49,Female,0
528,329,4,10830,1,1,2,4,Clientes Dormidos / En Riesgo,Bianca Smith,46,Male,1
529,243,5,14466,2,2,2,6,Leales y Activos,Alicia Rodriguez,28,Male,0
530,50,9,24520,3,3,3,9,Campeones / VIP,Christopher Jones,38,Female,1
531,364,3,10680,1,1,2,4,Clientes Dormidos / En Riesgo,Angela Pittman,35,Female,0
532,864,5,17553,1,2,3,6,Leales y Activos,Michael Jacobson,62,Male,0
533,17,8,22594,3,3,3,9,Campeones / VIP,Tamara Anderson,19,Male,1
534,44,8,21665,3,3,3,9,Campeones / VIP,Heather Hoffman,34,Female,1
535,168,3,10956,2,1,2,5,Leales y Activos,Garrett Morris,52,Male,0
536,595,6,20509,1,2,3,6,Leales y Activos,Jeffery Williams,46,Female,1
537,277,2,3755,2,1,1,4,Clientes Dormidos / En Riesgo,Teresa Norris,61,Male,0
538,339,7,11298,1,3,2,6,Leales y Activos,Gilbert Bailey,42,Female,1
539,106,13,46390,3,3,3,9,Campeones / VIP,Brad Sanford,68,Male,0
540,298,5,14149,1,2,2,5,Leales y Activos,Kevin Ewing,51,Female,0
541,114,3,4166,2,1,1,4,Clientes Dormidos / En Riesgo,Suzanne Fowler,65,Male,0
542,162,6,17431,2,2,3,7,Leales y Activos,Stephanie Marquez,36,Male,0
543,22,4,7620,3,1,1,5,Leales y Activos,Lisa Collins,58,Female,0
544,295,3,9522,1,1,1,3,Clientes Dormidos / En Riesgo,Kevin Stanton,46,Male,0
545,242,5,14128,2,2,2,6,Leales y Activos,Jessica Moore,48,Female,0
546,123,5,13422,2,2,2,6,Leales y Activos,Ann Jackson,55,Male,0
547,64,6,17435,3,2,3,8,Campeones / VIP,Holly Hall,19,Female,0
548,90,8,29989,3,3,3,9,Campeones / VIP,Ronald Trujillo,65,Female,0
549,336,4,15527,1,1,2,4,Clientes Dormidos / En Riesgo,Mikayla Nguyen,60,Male,1
550,773,3,6211,1,1,1,3,Clientes Dormidos / En Riesgo,Stephanie Huang,35,Female,0
551,70,6,13985,3,2,2,7,Leales y Activos,Jason Jarvis,38,Male,0
552,107,1,4500,3,1,1,5,Leales y Activos,Kenneth Parker,25,Female,1
553,1146,3,7656,1,1,1,3,Clientes Dormidos / En Riesgo,Krista Moyer,37,Male,0
554,119,4,14303,2,1,2,5,Leales y Activos,Mathew Williams,35,Female,0
555,114,10,33993,2,3,3,8,Campeones / VIP,Jessica Smith,37,Female,0
556,993,2,4583,1,1,1,3,Clientes Dormidos / En Riesgo,Scott Francis,66,Male,0
557,36,5,16712,3,2,3,8,Campeones / VIP,Albert Anderson,60,Male,0
558,38,3,10039,3,1,1,5,Leales y Activos,Karen Reeves,47,Male,0
559,267,5,7972,2,2,1,5,Leales y Activos,Gregory Jones,46,Male,0
560,137,4,9581,2,1,1,4,Clientes Dormidos / En Riesgo,Nancy Parker,38,Male,0
561,390,7,19931,1,3,3,7,Leales y Activos,April Allen,29,Male,1
562,541,2,5520,1,1,1,3,Clientes Dormidos / En Riesgo,Anthony Miller,57,Female,0
563,25,7,13867,3,3,2,8,Campeones / VIP,Dr. Brandon Hernandez DDS,28,Female,0
564,634,2,7230,1,1,1,3,Clientes Dormidos / En Riesgo,Tommy Erickson,30,Female,1
565,144,7,10573,2,3,2,7,Leales y Activos,Amanda Gray,58,Female,0
566,170,4,11924,2,1,2,5,Leales y Activos,Larry Clarke,63,Female,0
567,86,6,15700,3,2,2,7,Leales y Activos,Stephanie Rice,40,Male,0
568,207,6,20210,2,2,3,7,Leales y Activos,David Becker,54,Female,0
569,42,4,13105,3,1,2,6,Leales y Activos,Alejandra Tyler,23,Male,1
570,299,4,8792,1,1,1,3,Clientes Dormidos / En Riesgo,Daniel Ellis,19,Male,0
571,541,1,1432,1,1,1,3,Clientes Dormidos / En Riesgo,Lauren Phelps,30,Female,0
572,128,8,15942,2,3,2,7,Leales y Activos,Katelyn Carter,53,Male,0
573,292,8,24458,2,3,3,8,Campeones / VIP,Paula Savage,31,Female,0
574,332,5,16821,1,2,3,6,Leales y Activos,Michael Williams,64,Male,0
575,186,6,17550,2,2,3,7,Leales y Activos,Kimberly Ashley,64,Female,0
576,155,3,8962,2,1,1,4,Clientes Dormidos / En Riesgo,Brooke Montes,52,Female,0
577,67,6,16413,3,2,3,8,Campeones / VIP,Billy Haney,63,Female,1
578,308,5,16873,1,2,3,6,Leales y Activos,Kristin Austin,56,Female,0
579,85,10,32023,3,3,3,9,Campeones / VIP,Angela Ramirez,69,Female,0
580,510,8,25102,1,3,3,7,Leales y Activos,Melissa Miller,64,Male,0
581,358,4,11882,1,1,2,4,Clientes Dormidos / En Riesgo,Tracy White,63,Male,0
582,381,5,14676,1,2,2,5,Leales y Activos,Kimberly Hubbard,51,Female,0
583,118,4,9991,2,1,1,4,Clientes Dormidos / En Riesgo,Jordan Gonzales,56,Male,0
585,319,3,8786,1,1,1,3,Clientes Dormidos / En Riesgo,Stanley Miller,49,Female,0
586,333,5,16816,1,2,3,6,Leales y Activos,Chad Clark,45,Female,0
587,594,6,19135,1,2,3,6,Leales y Activos,Paula Parsons,63,Male,0
588,114,3,3679,2,1,1,4,Clientes Dormidos / En Riesgo,Nathaniel Jimenez,47,Male,0
589,51,7,24219,3,3,3,9,Campeones / VIP,Christina Bartlett,69,Male,0
590,428,4,11354,1,1,2,4,Clientes Dormidos / En Riesgo,Kathryn Hall,38,Female,0
591,60,3,8254,3,1,1,5,Leales y Activos,Kimberly Acosta,64,Female,0
592,720,4,3659,1,1,1,3,Clientes Dormidos / En Riesgo,Sarah Gilmore,20,Male,0
593,270,4,9354,2,1,1,4,Clientes Dormidos / En Riesgo,Claudia Stafford,69,Male,0
594,196,10,28316,2,3,3,8,Campeones / VIP,Felicia Schultz,28,Male,0
595,42,5,14700,3,2,2,7,Leales y Activos,Cindy Delgado,52,Female,0
596,374,3,9196,1,1,1,3,Clientes Dormidos / En Riesgo,Ashley Todd,19,Female,1
597,121,3,10390,2,1,2,5,Leales y Activos,James Delacruz,65,Female,0
598,268,9,28069,2,3,3,8,Campeones / VIP,Kyle Anderson,55,Female,0
599,263,5,11040,2,2,2,6,Leales y Activos,Audrey Collins,66,Female,0
600,578,5,11578,1,2,2,5,Leales y Activos,Frank Evans,48,Female,0
601,495,5,16488,1,2,3,6,Leales y Activos,Anna Woods,31,Female,1
602,638,5,14412,1,2,2,5,Leales y Activos,Martin Hogan,45,Female,0
603,33,4,5606,3,1,1,5,Leales y Activos,Heather Greene,21,Male,0
604,470,2,6626,1,1,1,3,Clientes Dormidos / En Riesgo,Kathy Bowers,43,Male,0
605,93,3,8599,3,1,1,5,Leales y Activos,Alexander Bowers,59,Male,0
606,26,5,14211,3,2,2,7,Leales y Activos,Danielle Walker,28,Female,0
607,424,5,14653,1,2,2,5,Leales y Activos,Denise Love,29,Female,0
608,166,5,15883,2,2,2,6,Leales y Activos,Benjamin Anderson,36,Female,0
609,22,7,16586,3,3,3,9,Campeones / VIP,Tyler Pearson,49,Male,1
610,1282,1,5102,1,1,1,3,Clientes Dormidos / En Riesgo,Henry Austin,60,Male,0
611,221,2,7763,2,1,1,4,Clientes Dormidos / En Riesgo,Joseph Cole,60,Female,0
612,1022,2,5980,1,1,1,3,Clientes Dormidos / En Riesgo,Mark Dougherty,57,Female,1
614,790,4,8100,1,1,1,3,Clientes Dormidos / En Riesgo,Heather Hart,42,Female,0
615,87,8,17974,3,3,3,9,Campeones / VIP,Ann Swanson,44,Male,1
616,422,4,13949,1,1,2,4,Clientes Dormidos / En Riesgo,Colleen Marsh,21,Male,0
617,837,2,6735,1,1,1,3,Clientes Dormidos / En Riesgo,Becky Gallegos,64,Female,1
618,222,9,23062,2,3,3,8,Campeones / VIP,Patrick Hancock,29,Male,0
619,609,4,13440,1,1,2,4,Clientes Dormidos / En Riesgo,Ronald Martin,41,Female,0
620,207,2,5373,2,1,1,4,Clientes Dormidos / En Riesgo,Taylor Warren,63,Female,1
621,35,3,7307,3,1,1,5,Leales y Activos,Amanda Anderson,26,Male,0
622,189,2,9305,2,1,1,4,Clientes Dormidos / En Riesgo,Bryan Cobb,53,Male,0
623,36,3,8674,3,1,1,5,Leales y Activos,David Conner,23,Female,0
624,425,3,10873,1,1,2,4,Clientes Dormidos / En Riesgo,Larry Collins,69,Female,0
625,50,9,26445,3,3,3,9,Campeones / VIP,Jessica Price,45,Male,0
626,570,2,4772,1,1,1,3,Clientes Dormidos / En Riesgo,Rick Rhodes,68,Male,0
627,156,4,13431,2,1,2,5,Leales y Activos,Steven Murphy,43,Female,0
628,358,4,10562,1,1,2,4,Clientes Dormidos / En Riesgo,Margaret Smith,60,Male,1
629,638,2,2350,1,1,1,3,Clientes Dormidos / En Riesgo,John Michael,31,Male,0
630,38,10,29948,3,3,3,9,Campeones / VIP,Jennifer Ayala,57,Female,0
631,298,5,14142,1,2,2,5,Leales y Activos,Kenneth Morrow,30,Male,0
632,48,5,18397,3,2,3,8,Campeones / VIP,Susan Waters,30,Female,0
633,59,6,10764,3,2,2,7,Leales y Activos,Michael Medina,55,Female,0
634,82,9,21618,3,3,3,9,Campeones / VIP,Derek Valdez,29,Female,0
635,111,5,11466,2,2,2,6,Leales y Activos,Evelyn Craig,60,Female,0
636,417,3,12144,1,1,2,4,Clientes Dormidos / En Riesgo,Lynn Chang,62,Male,0
637,17,6,14961,3,2,2,7,Leales y Activos,Julie Kelly,43,Male,0
638,71,3,10118,3,1,1,5,Leales y Activos,Donna Cooper,44,Female,0
639,302,2,3796,1,1,1,3,Clientes Dormidos / En Riesgo,Joann Turner,67,Male,0
640,35,9,25145,3,3,3,9,Campeones / VIP,Jessica Fields,22,Female,0
641,34,6,15956,3,2,2,7,Leales y Activos,Scott Bowen MD,46,Female,1
642,70,4,10072,3,1,1,5,Leales y Activos,Victoria Brown,56,Male,0
643,4,4,9148,3,1,1,5,Leales y Activos,Paula Simmons,39,Female,0
644,120,8,21758,2,3,3,8,Campeones / VIP,Corey Rivera,31,Male,0
